0,1,1
 -551.827819526,1,2
 -562.397419948,1,3
 -663.51590818,1,4
 -526.10541241,1,5
 -483.785571795,1,6
 -405.382817971,1,7
 -373.379031179,1,8
 -290.814987761,1,9
 -311.109005254,1,10
 -264.640450323,1,11
 -170.246168104,1,12
 -153.807039798,1,13
 -156.319764893,1,14
 -161.510271644,1,15
 -179.909986291,1,16
 -151.408620996,1,17
 -173.833029686,1,18
 -96.2501202373,1,19
 -112.637942099,1,20
 -117.32170568,1,21
 -92.2514643446,1,22
 -88.7727560886,1,23
 -50.4854390724,1,24
 -15.2454165782,1,25
 14.1310331197,1,26
 26.8233891583,1,27
 -3.77394301692,1,28
 10.697829905,1,29
 5.82990780498,1,30
 -9.38911308252,1,31
 1.1081124792,1,32
 -22.6055892742,1,33
 -1.08190764102,1,34
 -39.0627182918,1,35
 -36.3958406055,1,36
 -3.29444804232,1,37
 2.7695113589,1,38
 -12.8511232648,1,39
 -20.652024288,1,40
 -3.19350795202,1,41
 8.66524892845,1,42
 40.5269918841,1,43
 54.2589071935,1,44
 65.7035367585,1,45
 61.5315589941,1,46
 77.6456022306,1,47
 79.6150456556,1,48
 99.9302473121,1,49
 69.5316713275,1,50
 63.3124066876,1,51
 36.5062460395,1,52
 22.2597827256,1,53
 16.7504807723,1,54
 -2.73645482692,1,55
 0,2,2
 -267.155558162,2,3
 -291.89359443,2,4
 -250.669205274,2,5
 -165.304748934,2,6
 -137.647057867,2,7
 -142.703586593,2,8
 -89.1298175216,2,9
 -49.3560368729,2,10
 -31.2057524584,2,11
 -21.295750759,2,12
 -76.188916995,2,13
 -42.4127457088,2,14
 -73.3326674712,2,15
 -59.115374968,2,16
 -81.998719432,2,17
 -40.1916895042,2,18
 3.01417210396,2,19
 17.2026663121,2,20
 26.9417899038,2,21
 57.7740426757,2,22
 52.2343352227,2,23
 32.0273837731,2,24
 43.7419282147,2,25
 41.5173620432,2,26
 59.561160085,2,27
 65.2546295571,2,28
 116.326084864,2,29
 123.127595917,2,30
 129.57620764,2,31
 128.774931316,2,32
 142.05298338,2,33
 111.0480285,2,34
 140.046186087,2,35
 105.377264517,2,36
 107.351296775,2,37
 108.745648274,2,38
 89.3456997097,2,39
 100.265143469,2,40
 72.2463691869,2,41
 82.2619059229,2,42
 36.0986220571,2,43
 32.4618461023,2,44
 58.5516756121,2,45
 25.9357277561,2,46
 36.8403465358,2,47
 8.09270865303,2,48
 37.6312507411,2,49
 -5.45976708358,2,50
 -6.24707918923,2,51
 4.11998428366,2,52
 23.0259536561,2,53
 40.6246194947,2,54
 65.5463141854,2,55
 0,3,3
 203.482958047,3,4
 -138.142087012,3,5
 -95.4685176921,3,6
 -22.4874022447,3,7
 -23.4783843198,3,8
 -126.637057273,3,9
 -125.480007808,3,10
 -132.16178187,3,11
 -98.2412440924,3,12
 -53.8965070192,3,13
 -25.0732316206,3,14
 -7.85672812493,3,15
 18.0405073831,3,16
 91.8048577483,3,17
 106.447514949,3,18
 73.6358458335,3,19
 113.02245153,3,20
 132.483774588,3,21
 165.151109928,3,22
 170.593901717,3,23
 179.56322926,3,24
 193.929171969,3,25
 214.584969669,3,26
 210.749141397,3,27
 216.869691422,3,28
 228.350227767,3,29
 228.960934104,3,30
 216.875247168,3,31
 208.355134509,3,32
 193.186054849,3,33
 221.307189096,3,34
 184.74233724,3,35
 175.758124175,3,36
 154.417019254,3,37
 127.080721556,3,38
 95.883265852,3,39
 95.5507206259,3,40
 99.322362567,3,41
 123.248123642,3,42
 112.713149736,3,43
 92.6823383101,3,44
 61.3901143144,3,45
 66.1245059067,3,46
 41.5303780928,3,47
 31.7297165004,3,48
 13.3981376251,3,49
 2.83368157017,3,50
 23.2424274139,3,51
 -0.890147560969,3,52
 9.15250107492,3,53
 13.5037383533,3,54
 23.6336029744,3,55
 0,4,4
 -16.1784232,4,5
 77.684211166,4,6
 -82.1736840303,4,7
 -58.8250009621,4,8
 56.8981457744,4,9
 53.1655916394,4,10
 14.3825029758,4,11
 56.8620620845,4,12
 88.4311644897,4,13
 99.4231825574,4,14
 139.148007957,4,15
 156.288840784,4,16
 202.530783548,4,17
 255.588665506,4,18
 254.078954553,4,19
 195.820031214,4,20
 199.311162509,4,21
 191.440242829,4,22
 210.517545891,4,23
 231.380413941,4,24
 262.741291896,4,25
 287.344996863,4,26
 307.229257691,4,27
 312.281219789,4,28
 270.341305384,4,29
 246.164015796,4,30
 262.222028048,4,31
 262.880872077,4,32
 228.95005556,4,33
 242.296203235,4,34
 205.244280089,4,35
 242.353859974,4,36
 227.27290175,4,37
 233.575279811,4,38
 231.181847737,4,39
 190.915687149,4,40
 206.253674117,4,41
 167.269657645,4,42
 120.074923866,4,43
 118.446347095,4,44
 150.924944098,4,45
 190.844076393,4,46
 175.211463227,4,47
 157.062703115,4,48
 142.777262391,4,49
 136.139196145,4,50
 136.282658949,4,51
 140.327720024,4,52
 141.282144424,4,53
 165.775201188,4,54
 141.787150892,4,55
 0,5,5
 111.196561968,5,6
 188.213120556,5,7
 109.313703029,5,8
 39.0224666349,5,9
 40.2498680817,5,10
 155.487132958,5,11
 192.777577227,5,12
 175.649830673,5,13
 210.429877663,5,14
 202.67181965,5,15
 191.983946697,5,16
 219.877505692,5,17
 238.389492948,5,18
 238.331048874,5,19
 259.620127951,5,20
 295.914074784,5,21
 327.614932439,5,22
 331.0962839,5,23
 312.794690652,5,24
 377.262663553,5,25
 374.531995133,5,26
 334.964779223,5,27
 332.377949147,5,28
 310.359498726,5,29
 323.973404916,5,30
 324.145912098,5,31
 318.856908166,5,32
 298.85219164,5,33
 282.34264694,5,34
 311.747238742,5,35
 326.439768357,5,36
 318.661061786,5,37
 329.968279723,5,38
 339.340905136,5,39
 280.826657664,5,40
 264.584656542,5,41
 256.379537376,5,42
 262.930791488,5,43
 234.514052397,5,44
 196.434215918,5,45
 163.805070667,5,46
 150.120753742,5,47
 133.464947481,5,48
 170.773681473,5,49
 189.204049659,5,50
 185.459052599,5,51
 215.001530385,5,52
 233.876145992,5,53
 215.492964414,5,54
 202.730591057,5,55
 0,6,6
 -22.2461127049,6,7
 272.984640897,6,8
 166.122875602,6,9
 157.676984445,6,10
 225.501707496,6,11
 176.591697957,6,12
 250.813214521,6,13
 311.384617804,6,14
 310.83064773,6,15
 360.605253942,6,16
 334.343238562,6,17
 363.9666713,6,18
 379.293937087,6,19
 354.381813167,6,20
 363.01837749,6,21
 388.418934125,6,22
 418.937558336,6,23
 439.253664773,6,24
 417.646535617,6,25
 359.187192421,6,26
 361.399916662,6,27
 377.947813946,6,28
 364.670534131,6,29
 379.172834804,6,30
 365.997836495,6,31
 359.004347431,6,32
 342.181602345,6,33
 383.441598286,6,34
 378.215516811,6,35
 350.788163469,6,36
 322.565180989,6,37
 297.343258165,6,38
 262.651518646,6,39
 223.286334092,6,40
 200.617821192,6,41
 177.775245075,6,42
 164.53315504,6,43
 177.456245328,6,44
 176.970804982,6,45
 218.730616934,6,46
 219.042198234,6,47
 197.983535304,6,48
 228.399883593,6,49
 221.985100086,6,50
 225.388657902,6,51
 212.730871602,6,52
 253.804696282,6,53
 250.07463244,6,54
 278.434424014,6,55
 0,7,7
 -105.078608586,7,8
 203.339933898,7,9
 157.75556113,7,10
 188.915097298,7,11
 193.82419618,7,12
 269.532447009,7,13
 296.971592088,7,14
 333.147533279,7,15
 360.983940248,7,16
 365.396289315,7,17
 398.17740617,7,18
 496.656886555,7,19
 509.305127169,7,20
 482.530148208,7,21
 417.364437851,7,22
 398.18342458,7,23
 401.74038418,7,24
 379.769187021,7,25
 413.880491674,7,26
 412.367547428,7,27
 419.872676538,7,28
 409.838975248,7,29
 391.014575634,7,30
 369.004325871,7,31
 377.635947012,7,32
 342.647212834,7,33
 318.103723493,7,34
 285.627204333,7,35
 241.262103625,7,36
 241.635298208,7,37
 212.259527617,7,38
 196.403398697,7,39
 192.095201664,7,40
 228.345019638,7,41
 224.448404513,7,42
 248.105279731,7,43
 307.114545768,7,44
 284.106280986,7,45
 285.997711908,7,46
 259.982783408,7,47
 246.965728175,7,48
 276.160963997,7,49
 309.61921378,7,50
 298.855467627,7,51
 315.092597666,7,52
 334.304442695,7,53
 323.810392857,7,54
 331.442898985,7,55
 0,8,8
 -472.520568963,8,9
 281.755084703,8,10
 209.700981895,8,11
 199.723735343,8,12
 192.955965397,8,13
 262.109128884,8,14
 303.338753896,8,15
 392.177916305,8,16
 407.110534943,8,17
 419.718058815,8,18
 371.403456621,8,19
 376.384614611,8,20
 381.962957045,8,21
 440.987736266,8,22
 439.16735967,8,23
 419.599926578,8,24
 404.745226076,8,25
 370.196573803,8,26
 341.800668928,8,27
 340.579233018,8,28
 353.182653164,8,29
 341.212633568,8,30
 334.526297603,8,31
 312.910352485,8,32
 295.166022645,8,33
 306.334978534,8,34
 292.655388386,8,35
 275.215561035,8,36
 254.181105167,8,37
 269.710120393,8,38
 249.882289971,8,39
 271.804578508,8,40
 314.35474627,8,41
 312.739933855,8,42
 311.653071282,8,43
 313.418586547,8,44
 317.581261285,8,45
 296.927430618,8,46
 305.645167171,8,47
 277.813465923,8,48
 276.934860466,8,49
 310.869794917,8,50
 317.418485278,8,51
 336.216218396,8,52
 342.582473349,8,53
 326.222373487,8,54
 333.151628265,8,55
 0,9,9
 -864.603593848,9,10
 92.4862683938,9,11
 307.645722597,9,12
 215.80967907,9,13
 252.832267809,9,14
 126.108253246,9,15
 241.812579728,9,16
 268.804276317,9,17
 330.193909632,9,18
 333.579884718,9,19
 384.354120343,9,20
 391.973449979,9,21
 397.157821202,9,22
 429.845560099,9,23
 403.630565519,9,24
 391.513993826,9,25
 343.628408283,9,26
 348.478754741,9,27
 315.94700399,9,28
 294.71457617,9,29
 291.344761911,9,30
 269.567782641,9,31
 265.608243574,9,32
 282.253759115,9,33
 224.705797033,9,34
 229.758427749,9,35
 237.522118373,9,36
 264.634172528,9,37
 292.590789416,9,38
 318.975356441,9,39
 325.770129964,9,40
 333.385833607,9,41
 333.817457057,9,42
 325.582456707,9,43
 342.41851445,9,44
 334.308592671,9,45
 367.975510901,9,46
 359.47025795,9,47
 378.062030183,9,48
 370.794220856,9,49
 362.195570326,9,50
 339.533903223,9,51
 362.310567732,9,52
 354.244906086,9,53
 364.04719624,9,54
 376.191382781,9,55
 0,10,10
 -359.06563803,10,11
 33.5291637293,10,12
 351.407342067,10,13
 246.005026436,10,14
 250.832064719,10,15
 171.903445998,10,16
 139.484419255,10,17
 176.784654811,10,18
 221.753822744,10,19
 266.682571032,10,20
 285.659740252,10,21
 342.176590054,10,22
 300.977717395,10,23
 313.182478936,10,24
 325.915124324,10,25
 293.83956272,10,26
 278.960988345,10,27
 273.193887125,10,28
 277.400063237,10,29
 306.678127166,10,30
 277.382666322,10,31
 263.351804253,10,32
 239.21649033,10,33
 246.499439361,10,34
 291.332031195,10,35
 310.37493025,10,36
 308.645091723,10,37
 279.225133239,10,38
 305.090558061,10,39
 330.171800534,10,40
 340.621924248,10,41
 362.047003266,10,42
 377.415461578,10,43
 392.383329529,10,44
 389.12768463,10,45
 391.265992243,10,46
 372.776390857,10,47
 357.058746728,10,48
 354.914490216,10,49
 358.04992937,10,50
 367.16083788,10,51
 355.604618103,10,52
 352.224286667,10,53
 365.689676217,10,54
 374.227205254,10,55
 0,11,11
 -1005.59905619,11,12
 -93.1755203751,11,13
 435.787113563,11,14
 201.714362284,11,15
 264.708026453,11,16
 253.908146807,11,17
 166.334138476,11,18
 156.052187657,11,19
 206.387751288,11,20
 219.644295936,11,21
 255.250063751,11,22
 262.131060248,11,23
 284.449401134,11,24
 253.897646352,11,25
 269.487788664,11,26
 325.200647717,11,27
 329.254715637,11,28
 318.265433666,11,29
 280.168024195,11,30
 314.016001671,11,31
 316.01631599,11,32
 301.752112378,11,33
 288.364580427,11,34
 287.677542526,11,35
 308.536899211,11,36
 330.536470889,11,37
 357.692384055,11,38
 362.338384432,11,39
 344.428992993,11,40
 371.161273922,11,41
 374.986515734,11,42
 395.825130063,11,43
 391.839062973,11,44
 385.979892247,11,45
 364.949203224,11,46
 367.781719764,11,47
 365.251514831,11,48
 364.773813852,11,49
 367.235943614,11,50
 346.213578015,11,51
 365.128992641,11,52
 362.107036859,11,53
 349.270005464,11,54
 364.778431593,11,55
 0,12,12
 -1074.61901187,12,13
 34.573070597,12,14
 350.428215939,12,15
 309.278856215,12,16
 228.68830888,12,17
 296.615285774,12,18
 205.174838232,12,19
 168.750592374,12,20
 125.401138004,12,21
 134.689063636,12,22
 150.350683816,12,23
 207.789512598,12,24
 249.483538441,12,25
 253.673920633,12,26
 281.891280183,12,27
 273.726158398,12,28
 295.453245573,12,29
 312.413176197,12,30
 327.801407863,12,31
 348.850388745,12,32
 336.733713796,12,33
 343.288357781,12,34
 344.892874018,12,35
 347.055006517,12,36
 353.008889923,12,37
 376.839382252,12,38
 377.914769108,12,39
 394.043925015,12,40
 417.000432927,12,41
 399.284909662,12,42
 401.090058128,12,43
 382.336846755,12,44
 388.820857647,12,45
 377.602891797,12,46
 370.13705505,12,47
 371.737103694,12,48
 361.592586623,12,49
 360.78464404,12,50
 345.993486555,12,51
 341.736190846,12,52
 364.056169352,12,53
 393.721780842,12,54
 391.271914391,12,55
 0,13,13
 -1131.65433225,13,14
 -187.209364831,13,15
 132.902864314,13,16
 438.579300518,13,17
 231.314932098,13,18
 327.793366035,13,19
 260.426699578,13,20
 255.664436732,13,21
 211.976529251,13,22
 239.469046342,13,23
 217.831005633,13,24
 233.799748375,13,25
 259.771484777,13,26
 316.513138001,13,27
 283.932187253,13,28
 291.074841185,13,29
 334.207450609,13,30
 353.414960796,13,31
 395.703428741,13,32
 369.499352416,13,33
 360.139642532,13,34
 355.522398394,13,35
 358.210196239,13,36
 373.488728126,13,37
 376.299684134,13,38
 364.497534336,13,39
 366.178489987,13,40
 344.840024077,13,41
 337.614770326,13,42
 355.43065732,13,43
 383.410734876,13,44
 356.979096702,13,45
 375.273101461,13,46
 333.859640549,13,47
 342.359660757,13,48
 364.631058111,13,49
 384.678898578,13,50
 377.607315225,13,51
 402.245495857,13,52
 422.409948764,13,53
 420.586920359,13,54
 432.161498284,13,55
 0,14,14
 -5601.90491278,14,15
 -278.291893313,14,16
 128.426465522,14,17
 268.497331633,14,18
 355.765778036,14,19
 309.576142029,14,20
 306.522362978,14,21
 293.856071109,14,22
 259.497733736,14,23
 254.063231078,14,24
 264.224474327,14,25
 280.383773345,14,26
 297.011555369,14,27
 298.696054542,14,28
 320.352706565,14,29
 325.347779758,14,30
 317.022714331,14,31
 340.723479218,14,32
 392.398433455,14,33
 397.690734986,14,34
 417.496499477,14,35
 393.080008983,14,36
 383.148358259,14,37
 376.093045138,14,38
 354.082627044,14,39
 374.463813894,14,40
 366.844886891,14,41
 358.857713473,14,42
 334.182444956,14,43
 355.419713697,14,44
 369.49376869,14,45
 374.682095153,14,46
 380.638403908,14,47
 362.921282428,14,48
 378.899335645,14,49
 393.786074644,14,50
 440.339058884,14,51
 413.414778583,14,52
 417.022827644,14,53
 403.711604747,14,54
 392.522384234,14,55
 0,15,15
 -5285.19748008,15,16
 -290.587127673,15,17
 -63.9369806718,15,18
 167.854885447,15,19
 322.523512435,15,20
 319.905947158,15,21
 297.227712525,15,22
 262.7400087,15,23
 277.601251695,15,24
 309.449351385,15,25
 303.391773089,15,26
 320.462481388,15,27
 307.295668428,15,28
 287.392485899,15,29
 294.694996274,15,30
 258.410441355,15,31
 261.122653574,15,32
 283.502825856,15,33
 302.918238962,15,34
 320.695588853,15,35
 325.93248641,15,36
 329.712575783,15,37
 360.314611708,15,38
 336.955272814,15,39
 358.145162711,15,40
 360.390006661,15,41
 402.474503207,15,42
 385.487310967,15,43
 382.656909374,15,44
 364.122514281,15,45
 361.093085247,15,46
 359.238029915,15,47
 370.056962604,15,48
 391.598080005,15,49
 408.985469531,15,50
 390.185958007,15,51
 369.561464471,15,52
 373.793999304,15,53
 407.197776606,15,54
 452.109080521,15,55
 0,16,16
 -0.2,16,17
 -731.10432923,16,18
 -133.216478232,16,19
 165.541818368,16,20
 319.95250606,16,21
 336.20423156,16,22
 272.350013075,16,23
 253.824310753,16,24
 251.344879379,16,25
 274.813934167,16,26
 299.31819672,16,27
 328.054190371,16,28
 292.683274667,16,29
 283.14246397,16,30
 288.854311109,16,31
 323.688847877,16,32
 294.029938591,16,33
 306.413696688,16,34
 332.457875103,16,35
 303.46353166,16,36
 325.206324161,16,37
 329.378676009,16,38
 352.923572044,16,39
 385.440209451,16,40
 366.328165202,16,41
 371.249691444,16,42
 365.62961943,16,43
 366.384139644,16,44
 369.819332024,16,45
 399.898797012,16,46
 391.772868926,16,47
 377.801619519,16,48
 344.074183162,16,49
 341.479029429,16,50
 354.525360085,16,51
 374.814998739,16,52
 402.238268779,16,53
 411.066600472,16,54
 430.696028484,16,55
 0,17,17
 -0.2,17,18
 -957.677957547,17,19
 -174.752231935,17,20
 161.679185747,17,21
 381.788866558,17,22
 330.786036606,17,23
 316.902659168,17,24
